#9.686093
Time, MSD
72.129000, 433.471676
72.130000, 433.479476
72.131000, 433.486784
72.132000, 433.486206
72.133000, 433.488807
72.134000, 433.483065
72.135000, 433.493828
72.136000, 433.469354
72.137000, 433.481284
72.138000, 433.484654
72.139000, 433.461102
72.140000, 433.457123
72.141000, 433.457705
72.142000, 433.445507
72.143000, 433.454903
72.144000, 433.463347
72.145000, 433.484256
72.146000, 433.494704
72.147000, 433.491811
72.148000, 433.489844
72.149000, 433.503091
72.150000, 433.494689
72.151000, 433.499488
72.152000, 433.512803
72.153000, 433.550742
72.154000, 433.546654
72.155000, 433.546113
72.156000, 433.553022
72.157000, 433.561956
72.158000, 433.535209
72.159000, 433.538904
72.160000, 433.495373
72.161000, 433.525928
72.162000, 433.500781
72.163000, 433.510509
72.164000, 433.550320
72.165000, 433.556443
72.166000, 433.530876
72.167000, 433.540676
72.168000, 433.511874
72.169000, 433.513688
72.170000, 433.552788
72.171000, 433.538974
72.172000, 433.525452
72.173000, 433.550612
72.174000, 433.541240
72.175000, 433.534624
72.176000, 433.529626
72.177000, 433.559313
72.178000, 433.544433
72.179000, 433.572458
72.180000, 433.591673
72.181000, 433.612009
72.182000, 433.611963
72.183000, 433.623867
72.184000, 433.653586
72.185000, 433.671240
72.186000, 433.697499
72.187000, 433.703846
72.188000, 433.747712
72.189000, 433.737078
72.190000, 433.709222
72.191000, 433.690901
72.192000, 433.710027
72.193000, 433.705907
72.194000, 433.693629
72.195000, 433.663956
72.196000, 433.672011
72.197000, 433.679631
72.198000, 433.680011
72.199000, 433.658247
72.200000, 433.653072
72.201000, 433.664393
72.202000, 433.670715
72.203000, 433.668007
72.204000, 433.695829
72.205000, 433.693734
72.206000, 433.739896
72.207000, 433.756932
72.208000, 433.750506
72.209000, 433.768479
72.210000, 433.779614
72.211000, 433.797662
72.212000, 433.817997
72.213000, 433.828621
72.214000, 433.836038
72.215000, 433.823891
72.216000, 433.847729
72.217000, 433.839158
72.218000, 433.849235
72.219000, 433.849937
72.220000, 433.849873
72.221000, 433.849407
72.222000, 433.845123
72.223000, 433.866372
72.224000, 433.887342
72.225000, 433.867550
72.226000, 433.874604
72.227000, 433.863176
72.228000, 433.853624
72.229000, 433.835317
72.230000, 433.855988
72.231000, 433.886722
72.232000, 433.914407
72.233000, 433.956422
72.234000, 433.962091
72.235000, 433.962251
72.236000, 433.968157
72.237000, 433.987759
72.238000, 434.021385
72.239000, 433.995276
72.240000, 433.989131
72.241000, 433.991490
72.242000, 434.004752
72.243000, 434.008607
72.244000, 433.997661
72.245000, 433.993198
72.246000, 433.979329
72.247000, 433.980565
72.248000, 434.008567
72.249000, 433.996062
72.250000, 433.994814
72.251000, 433.976015
72.252000, 433.980320
72.253000, 434.013914
72.254000, 434.016310
72.255000, 434.000050
72.256000, 433.992841
72.257000, 434.006061
72.258000, 434.019359
72.259000, 433.992190
72.260000, 434.011086
72.261000, 434.028902
72.262000, 434.030384
72.263000, 434.042342
72.264000, 434.043772
72.265000, 434.034864
72.266000, 434.026591
72.267000, 434.020561
72.268000, 434.027698
72.269000, 434.044177
72.270000, 434.042966
72.271000, 434.031007
72.272000, 434.045369
72.273000, 434.062136
72.274000, 434.056146
72.275000, 434.026298
72.276000, 434.017525
72.277000, 434.034893
72.278000, 434.053680
72.279000, 434.059295
72.280000, 434.068491
72.281000, 434.066013
72.282000, 434.088905
72.283000, 434.092481
72.284000, 434.122515
72.285000, 434.125872
72.286000, 434.104331
72.287000, 434.103910
72.288000, 434.117233
72.289000, 434.115167
72.290000, 434.121077
72.291000, 434.160484
72.292000, 434.173618
72.293000, 434.198263
72.294000, 434.177358
72.295000, 434.196436
72.296000, 434.185834
72.297000, 434.201269
72.298000, 434.218632
72.299000, 434.250512
72.300000, 434.256747
72.301000, 434.273767
72.302000, 434.279884
72.303000, 434.283988
72.304000, 434.312734
72.305000, 434.303338
72.306000, 434.340054
72.307000, 434.324349
72.308000, 434.292487
72.309000, 434.304458
72.310000, 434.322139
72.311000, 434.300997
72.312000, 434.340400
72.313000, 434.351075
72.314000, 434.366730
72.315000, 434.358806
72.316000, 434.360652
72.317000, 434.370737
72.318000, 434.375628
72.319000, 434.368968
72.320000, 434.390701
72.321000, 434.435762
72.322000, 434.437012
72.323000, 434.432998
72.324000, 434.441682
72.325000, 434.439376
72.326000, 434.451152
72.327000, 434.490288
72.328000, 434.516122
72.329000, 434.518145
72.330000, 434.517043
72.331000, 434.510494
72.332000, 434.521804
72.333000, 434.516375
72.334000, 434.538184
72.335000, 434.526893
72.336000, 434.506706
72.337000, 434.519212
72.338000, 434.533691
72.339000, 434.500309
72.340000, 434.511369
72.341000, 434.553744
72.342000, 434.559793
72.343000, 434.574025
72.344000, 434.594802
72.345000, 434.598577
72.346000, 434.635726
72.347000, 434.647041
72.348000, 434.655505
72.349000, 434.674380
72.350000, 434.666647
72.351000, 434.654373
72.352000, 434.654172
72.353000, 434.669590
72.354000, 434.707809
72.355000, 434.692717
72.356000, 434.714500
72.357000, 434.732032
72.358000, 434.732203
72.359000, 434.727068
72.360000, 434.719507
72.361000, 434.728895
72.362000, 434.724763
72.363000, 434.691207
72.364000, 434.672975
72.365000, 434.702919
72.366000, 434.718112
72.367000, 434.739522
72.368000, 434.736166
72.369000, 434.724220
72.370000, 434.757338
72.371000, 434.739244
72.372000, 434.745291
72.373000, 434.741689
72.374000, 434.733605
72.375000, 434.724486
72.376000, 434.715701
72.377000, 434.731228
72.378000, 434.746564
72.379000, 434.763496
