#66.794381
Time, MSD
5.364000, 32.217409
5.365000, 32.220862
5.366000, 32.232245
5.367000, 32.237199
5.368000, 32.251420
5.369000, 32.252981
5.370000, 32.261755
5.371000, 32.266027
5.372000, 32.277775
5.373000, 32.291896
5.374000, 32.307941
5.375000, 32.300833
5.376000, 32.305559
5.377000, 32.306516
5.378000, 32.307878
5.379000, 32.318608
5.380000, 32.319369
5.381000, 32.329786
5.382000, 32.343373
5.383000, 32.348999
5.384000, 32.353120
5.385000, 32.360579
5.386000, 32.361691
5.387000, 32.371669
5.388000, 32.375620
5.389000, 32.381121
5.390000, 32.384949
5.391000, 32.389566
5.392000, 32.391710
5.393000, 32.390949
5.394000, 32.399255
5.395000, 32.403779
5.396000, 32.415906
5.397000, 32.421076
5.398000, 32.432593
5.399000, 32.437321
5.400000, 32.445335
5.401000, 32.450008
5.402000, 32.453353
5.403000, 32.469209
5.404000, 32.477975
5.405000, 32.490505
5.406000, 32.498712
5.407000, 32.505301
5.408000, 32.507025
5.409000, 32.510692
5.410000, 32.514220
5.411000, 32.523070
5.412000, 32.525352
5.413000, 32.534224
5.414000, 32.548965
5.415000, 32.555158
5.416000, 32.563240
5.417000, 32.567051
5.418000, 32.570057
5.419000, 32.582768
5.420000, 32.585187
5.421000, 32.597046
5.422000, 32.600973
5.423000, 32.604886
5.424000, 32.606127
5.425000, 32.606748
5.426000, 32.616053
5.427000, 32.627508
5.428000, 32.632066
5.429000, 32.646038
5.430000, 32.650385
5.431000, 32.663378
5.432000, 32.660250
5.433000, 32.668418
5.434000, 32.673380
5.435000, 32.681124
5.436000, 32.687266
5.437000, 32.691740
5.438000, 32.694977
5.439000, 32.699997
5.440000, 32.700700
5.441000, 32.715410
5.442000, 32.729429
5.443000, 32.737573
5.444000, 32.746109
5.445000, 32.752184
5.446000, 32.756916
5.447000, 32.770862
5.448000, 32.778695
5.449000, 32.779671
5.450000, 32.778930
5.451000, 32.787921
5.452000, 32.794339
5.453000, 32.799309
5.454000, 32.812347
5.455000, 32.814340
5.456000, 32.826312
5.457000, 32.842214
5.458000, 32.843657
5.459000, 32.848916
5.460000, 32.854598
5.461000, 32.850801
5.462000, 32.859668
5.463000, 32.866376
5.464000, 32.866392
5.465000, 32.860750
5.466000, 32.861138
5.467000, 32.867280
5.468000, 32.876590
5.469000, 32.889629
5.470000, 32.899546
5.471000, 32.905805
5.472000, 32.916442
5.473000, 32.912623
5.474000, 32.919644
5.475000, 32.927243
5.476000, 32.937325
5.477000, 32.945804
5.478000, 32.950331
5.479000, 32.957792
5.480000, 32.963483
5.481000, 32.964943
5.482000, 32.969907
5.483000, 32.984174
5.484000, 32.985855
5.485000, 32.987838
5.486000, 33.002384
5.487000, 33.009410
5.488000, 33.023703
5.489000, 33.030476
5.490000, 33.034445
5.491000, 33.045591
5.492000, 33.045182
5.493000, 33.049211
5.494000, 33.052711
5.495000, 33.052341
5.496000, 33.059342
5.497000, 33.064382
5.498000, 33.078806
5.499000, 33.084574
5.500000, 33.092335
5.501000, 33.088066
5.502000, 33.089796
5.503000, 33.099229
5.504000, 33.106661
5.505000, 33.115772
5.506000, 33.123174
5.507000, 33.124355
5.508000, 33.130483
5.509000, 33.139436
5.510000, 33.142091
5.511000, 33.157612
5.512000, 33.160669
5.513000, 33.172608
5.514000, 33.182260
5.515000, 33.189836
